Executing C:\Documents and Settings\Administrator\My Documents\ZEMAX\MACROS\sedm_simulate_ray.zpl.
2875.0000 0.0497 0.1097 0.3700 -9.9003 -21.0302
2875.0000 0.0497 0.1097 0.6450 -9.9020 -18.1036
2875.0000 0.0497 0.1097 0.9200 -9.9136 -16.8035
2876.0000 0.0497 0.1140 0.3700 -10.0394 -22.1294
2876.0000 0.0497 0.1140 0.6450 -10.0255 -19.1063
2876.0000 0.0497 0.1140 0.9200 -10.0390 -17.7889
2877.0000 0.0497 0.1183 0.3700 0.0000 0.0000
2877.0000 0.0497 0.1183 0.6450 -10.1507 -20.1258
2877.0000 0.0497 0.1183 0.9200 -10.1645 -18.7910
2878.0000 0.0497 0.1226 0.3700 0.0000 0.0000
2878.0000 0.0497 0.1226 0.6450 -10.2845 -21.1744
2878.0000 0.0497 0.1226 0.9200 -10.2915 -19.8111
2879.0000 0.0497 0.1269 0.3700 0.0000 0.0000
2879.0000 0.0497 0.1269 0.6450 -10.4491 -22.3184
2879.0000 0.0497 0.1269 0.9200 -10.4219 -20.8512
2880.0000 0.0497 0.1312 0.3700 0.0000 0.0000
2880.0000 0.0497 0.1312 0.6450 0.0000 0.0000
2880.0000 0.0497 0.1312 0.9200 -10.5868 -21.9687
2881.0000 0.0535 -0.1247 0.3700 -4.1947 20.9814
2881.0000 0.0535 -0.1247 0.6450 -4.1956 22.2082
2881.0000 0.0535 -0.1247 0.9200 -4.2048 23.0222
2882.0000 0.0535 -0.1204 0.3700 -4.3074 20.3752
2882.0000 0.0535 -0.1204 0.6450 -4.3067 21.6118
2882.0000 0.0535 -0.1204 0.9200 -4.3136 22.4231
2883.0000 0.0535 -0.1161 0.3700 -4.4193 19.7619
2883.0000 0.0535 -0.1161 0.6450 -4.4161 21.0082
2883.0000 0.0535 -0.1161 0.9200 -4.4231 21.8222
2884.0000 0.0535 -0.1118 0.3700 -4.5300 19.1401
2884.0000 0.0535 -0.1118 0.6450 -4.5267 20.4060
2884.0000 0.0535 -0.1118 0.9200 -4.5327 21.2206
2885.0000 0.0535 -0.1075 0.3700 -4.6410 18.5163
2885.0000 0.0535 -0.1075 0.6450 -4.6372 19.8004
2885.0000 0.0535 -0.1075 0.9200 -4.6423 20.6165
2886.0000 0.0535 -0.1032 0.3700 -4.7521 17.8892
2886.0000 0.0535 -0.1032 0.6450 -4.7474 19.1910
2886.0000 0.0535 -0.1032 0.9200 -4.7524 20.0113
2887.0000 0.0535 -0.0989 0.3700 -4.8631 17.2582
2887.0000 0.0535 -0.0989 0.6450 -4.8574 18.5775
2887.0000 0.0535 -0.0989 0.9200 -4.8622 19.4021
2888.0000 0.0535 -0.0946 0.3700 -4.9740 16.6228
2888.0000 0.0535 -0.0946 0.6450 -4.9672 17.9599
2888.0000 0.0535 -0.0946 0.9200 -4.9718 18.7889
2889.0000 0.0535 -0.0903 0.3700 -5.0846 15.9830
2889.0000 0.0535 -0.0903 0.6450 -5.0767 17.3382
2889.0000 0.0535 -0.0903 0.9200 -5.0811 18.1719
2890.0000 0.0535 -0.0860 0.3700 -5.1951 15.3386
2890.0000 0.0535 -0.0860 0.6450 -5.1859 16.7125
2890.0000 0.0535 -0.0860 0.9200 -5.1901 17.5510
2891.0000 0.0535 -0.0817 0.3700 -5.3053 14.6897
2891.0000 0.0535 -0.0817 0.6450 -5.2949 16.0828
2891.0000 0.0535 -0.0817 0.9200 -5.2990 16.9263
2892.0000 0.0535 -0.0774 0.3700 -5.4153 14.0363
2892.0000 0.0535 -0.0774 0.6450 -5.4037 15.4492
2892.0000 0.0535 -0.0774 0.9200 -5.4076 16.2978
2893.0000 0.0535 -0.0731 0.3700 -5.5252 13.3784
2893.0000 0.0535 -0.0731 0.6450 -5.5124 14.8117
2893.0000 0.0535 -0.0731 0.9200 -5.5161 15.6656
2894.0000 0.0535 -0.0688 0.3700 -5.6349 12.7161
2894.0000 0.0535 -0.0688 0.6450 -5.6209 14.1703
2894.0000 0.0535 -0.0688 0.9200 -5.6245 15.0298
2895.0000 0.0535 -0.0645 0.3700 -5.7445 12.0492
2895.0000 0.0535 -0.0645 0.6450 -5.7294 13.5251
2895.0000 0.0535 -0.0645 0.9200 -5.7328 14.3903
2896.0000 0.0535 -0.0602 0.3700 -5.8541 11.3779
2896.0000 0.0535 -0.0602 0.6450 -5.8379 12.8760
2896.0000 0.0535 -0.0602 0.9200 -5.8411 13.7470
2897.0000 0.0535 -0.0559 0.3700 -5.9637 10.7020
2897.0000 0.0535 -0.0559 0.6450 -5.9464 12.2229
2897.0000 0.0535 -0.0559 0.9200 -5.9495 13.1000
2898.0000 0.0535 -0.0516 0.3700 -6.0733 10.0216
2898.0000 0.0535 -0.0516 0.6450 -6.0550 11.5658
2898.0000 0.0535 -0.0516 0.9200 -6.0579 12.4492
2899.0000 0.0535 -0.0473 0.3700 -6.1830 9.3365
2899.0000 0.0535 -0.0473 0.6450 -6.1637 10.9046
2899.0000 0.0535 -0.0473 0.9200 -6.1664 11.7944
2900.0000 0.0535 -0.0430 0.3700 -6.2927 8.6466
2900.0000 0.0535 -0.0430 0.6450 -6.2725 10.2392
2900.0000 0.0535 -0.0430 0.9200 -6.2751 11.1357
2901.0000 0.0535 -0.0387 0.3700 -6.4027 7.9518
2901.0000 0.0535 -0.0387 0.6450 -6.3815 9.5695
2901.0000 0.0535 -0.0387 0.9200 -6.3840 10.4728
2902.0000 0.0535 -0.0344 0.3700 -6.5128 7.2519
2902.0000 0.0535 -0.0344 0.6450 -6.4908 8.8953
2902.0000 0.0535 -0.0344 0.9200 -6.4931 9.8056
2903.0000 0.0535 -0.0301 0.3700 -6.6232 6.5469
2903.0000 0.0535 -0.0301 0.6450 -6.6003 8.2165
2903.0000 0.0535 -0.0301 0.9200 -6.6025 9.1340
2904.0000 0.0535 -0.0258 0.3700 -6.7338 5.8365
2904.0000 0.0535 -0.0258 0.6450 -6.7101 7.5329
2904.0000 0.0535 -0.0258 0.9200 -6.7122 8.4578
2905.0000 0.0535 -0.0215 0.3700 -6.8447 5.1206
2905.0000 0.0535 -0.0215 0.6450 -6.8202 6.8443
2905.0000 0.0535 -0.0215 0.9200 -6.8222 7.7768
2906.0000 0.0535 -0.0172 0.3700 -6.9559 4.3988
2906.0000 0.0535 -0.0172 0.6450 -6.9307 6.1505
2906.0000 0.0535 -0.0172 0.9200 -6.9326 7.0908
2907.0000 0.0535 -0.0129 0.3700 -7.0675 3.6711
2907.0000 0.0535 -0.0129 0.6450 -7.0416 5.4513
2907.0000 0.0535 -0.0129 0.9200 -7.0434 6.3997
2908.0000 0.0535 -0.0086 0.3700 -7.1795 2.9371
2908.0000 0.0535 -0.0086 0.6450 -7.1530 4.7465
2908.0000 0.0535 -0.0086 0.9200 -7.1547 5.7031
2909.0000 0.0535 -0.0043 0.3700 -7.2918 2.1966
2909.0000 0.0535 -0.0043 0.6450 -7.2648 4.0358
2909.0000 0.0535 -0.0043 0.9200 -7.2664 5.0009
2910.0000 0.0535 0.0000 0.3700 -7.4047 1.4494
2910.0000 0.0535 0.0000 0.6450 -7.3770 3.3189
2910.0000 0.0535 0.0000 0.9200 -7.3786 4.2927
2911.0000 0.0535 0.0043 0.3700 -7.5180 0.6951
2911.0000 0.0535 0.0043 0.6450 -7.4898 2.5957
2911.0000 0.0535 0.0043 0.9200 -7.4913 3.5785
2912.0000 0.0535 0.0086 0.3700 -7.6317 -0.0665
2912.0000 0.0535 0.0086 0.6450 -7.6032 1.8659
2912.0000 0.0535 0.0086 0.9200 -7.6045 2.8578
2913.0000 0.0535 0.0129 0.3700 -7.7460 -0.8357
2913.0000 0.0535 0.0129 0.6450 -7.7170 1.1290
2913.0000 0.0535 0.0129 0.9200 -7.7184 2.1304
2914.0000 0.0535 0.0172 0.3700 -7.8608 -1.6129
2914.0000 0.0535 0.0172 0.6450 -7.8315 0.3850
2914.0000 0.0535 0.0172 0.9200 -7.8328 1.3961
2915.0000 0.0535 0.0215 0.3700 -7.9761 -2.3984
2915.0000 0.0535 0.0215 0.6450 -7.9466 -0.3667
2915.0000 0.0535 0.0215 0.9200 -7.9478 0.6544
2916.0000 0.0535 0.0258 0.3700 -8.0919 -3.1925
2916.0000 0.0535 0.0258 0.6450 -8.0623 -1.1262
2916.0000 0.0535 0.0258 0.9200 -8.0635 -0.0948
2917.0000 0.0535 0.0301 0.3700 -8.2083 -3.9956
2917.0000 0.0535 0.0301 0.6450 -8.1786 -1.8939
2917.0000 0.0535 0.0301 0.9200 -8.1798 -0.8520
2918.0000 0.0535 0.0344 0.3700 -8.3252 -4.8080
2918.0000 0.0535 0.0344 0.6450 -8.2956 -2.6702
2918.0000 0.0535 0.0344 0.9200 -8.2968 -1.6174
2919.0000 0.0535 0.0387 0.3700 -8.4427 -5.6301
2919.0000 0.0535 0.0387 0.6450 -8.4132 -3.4554
2919.0000 0.0535 0.0387 0.9200 -8.4145 -2.3914
2920.0000 0.0535 0.0430 0.3700 -8.5607 -6.4624
2920.0000 0.0535 0.0430 0.6450 -8.5315 -4.2499
2920.0000 0.0535 0.0430 0.9200 -8.5329 -3.1744
2921.0000 0.0535 0.0473 0.3700 -8.6791 -7.3050
2921.0000 0.0535 0.0473 0.6450 -8.6504 -5.0539
2921.0000 0.0535 0.0473 0.9200 -8.6520 -3.9666
2922.0000 0.0535 0.0516 0.3700 -8.7981 -8.1585
2922.0000 0.0535 0.0516 0.6450 -8.7700 -5.8680
2922.0000 0.0535 0.0516 0.9200 -8.7717 -4.7685
2923.0000 0.0535 0.0559 0.3700 -8.9175 -9.0233
2923.0000 0.0535 0.0559 0.6450 -8.8902 -6.6925
2923.0000 0.0535 0.0559 0.9200 -8.8921 -5.5805
2924.0000 0.0535 0.0602 0.3700 -9.0373 -9.8997
2924.0000 0.0535 0.0602 0.6450 -9.0111 -7.5278
2924.0000 0.0535 0.0602 0.9200 -9.0132 -6.4029
2925.0000 0.0535 0.0645 0.3700 -9.1574 -10.7881
2925.0000 0.0535 0.0645 0.6450 -9.1325 -8.3742
2925.0000 0.0535 0.0645 0.9200 -9.1350 -7.2361
2926.0000 0.0535 0.0688 0.3700 -9.2778 -11.6888
2926.0000 0.0535 0.0688 0.6450 -9.2545 -9.2321
2926.0000 0.0535 0.0688 0.9200 -9.2574 -8.0804
2927.0000 0.0535 0.0731 0.3700 -9.3983 -12.6023
2927.0000 0.0535 0.0731 0.6450 -9.3770 -10.1020
2927.0000 0.0535 0.0731 0.9200 -9.3803 -8.9364
2928.0000 0.0535 0.0774 0.3700 -9.5190 -13.5290
2928.0000 0.0535 0.0774 0.6450 -9.4999 -10.9841
2928.0000 0.0535 0.0774 0.9200 -9.5039 -9.8042
2929.0000 0.0535 0.0817 0.3700 -9.6396 -14.4691
2929.0000 0.0535 0.0817 0.6450 -9.6232 -11.8789
2929.0000 0.0535 0.0817 0.9200 -9.6279 -10.6844
2930.0000 0.0535 0.0860 0.3700 -9.7601 -15.4229
2930.0000 0.0535 0.0860 0.6450 -9.7469 -12.7867
2930.0000 0.0535 0.0860 0.9200 -9.7523 -11.5772
2931.0000 0.0535 0.0903 0.3700 -9.8803 -16.3910
2931.0000 0.0535 0.0903 0.6450 -9.8707 -13.7079
2931.0000 0.0535 0.0903 0.9200 -9.8771 -12.4831
2932.0000 0.0535 0.0946 0.3700 -10.0001 -17.3735
2932.0000 0.0535 0.0946 0.6450 -9.9947 -14.6429
2932.0000 0.0535 0.0946 0.9200 -10.0022 -13.4023
2933.0000 0.0535 0.0989 0.3700 -10.1194 -18.3709
2933.0000 0.0535 0.0989 0.6450 -10.1187 -15.5919
2933.0000 0.0535 0.0989 0.9200 -10.1275 -14.3354
2934.0000 0.0535 0.1032 0.3700 -10.2381 -19.3837
2934.0000 0.0535 0.1032 0.6450 -10.2427 -16.5554
2934.0000 0.0535 0.1032 0.9200 -10.2529 -15.2826
2935.0000 0.0535 0.1075 0.3700 -10.3621 -20.4218
2935.0000 0.0535 0.1075 0.6450 -10.3666 -17.5340
2935.0000 0.0535 0.1075 0.9200 -10.3785 -16.2445
2936.0000 0.0535 0.1118 0.3700 -10.4983 -21.5009
2936.0000 0.0535 0.1118 0.6450 -10.4904 -18.5283
2936.0000 0.0535 0.1118 0.9200 -10.5042 -17.2217
2937.0000 0.0535 0.1161 0.3700 -10.6657 -22.6793
2937.0000 0.0535 0.1161 0.6450 -10.6151 -19.5392
2937.0000 0.0535 0.1161 0.9200 -10.6301 -18.2151
2938.0000 0.0535 0.1204 0.3700 0.0000 0.0000
2938.0000 0.0535 0.1204 0.6450 -10.7462 -20.5723
2938.0000 0.0535 0.1204 0.9200 -10.7567 -19.2263
2939.0000 0.0535 0.1247 0.3700 0.0000 0.0000
2939.0000 0.0535 0.1247 0.6450 -10.8942 -21.6619
2939.0000 0.0535 0.1247 0.9200 -10.8876 -20.2570
2940.0000 0.0535 0.1290 0.3700 0.0000 0.0000
2940.0000 0.0535 0.1290 0.6450 0.0000 0.0000
2940.0000 0.0535 0.1290 0.9200 -11.0354 -21.3426
2941.0000 0.0572 -0.1226 0.3700 -4.7762 20.7564
2941.0000 0.0572 -0.1226 0.6450 -4.7768 21.9878
2941.0000 0.0572 -0.1226 0.9200 -4.7870 22.8026
2942.0000 0.0572 -0.1183 0.3700 -4.8884 20.1466
2942.0000 0.0572 -0.1183 0.6450 -4.8873 21.3898
2942.0000 0.0572 -0.1183 0.9200 -4.8951 22.2024
2943.0000 0.0572 -0.1140 0.3700 -5.0000 19.5315
2943.0000 0.0572 -0.1140 0.6450 -4.9964 20.7853
2943.0000 0.0572 -0.1140 0.9200 -5.0041 21.6007
2944.0000 0.0572 -0.1097 0.3700 -5.1103 18.9081
2944.0000 0.0572 -0.1097 0.6450 -5.1065 20.1813
2944.0000 0.0572 -0.1097 0.9200 -5.1127 20.9966
2945.0000 0.0572 -0.1054 0.3700 -5.2209 18.2825
2945.0000 0.0572 -0.1054 0.6450 -5.2165 19.5739
2945.0000 0.0572 -0.1054 0.9200 -5.2223 20.3919
2946.0000 0.0572 -0.1011 0.3700 -5.3317 17.6534
2946.0000 0.0572 -0.1011 0.6450 -5.3264 18.9627
2946.0000 0.0572 -0.1011 0.9200 -5.3319 19.7849
2947.0000 0.0572 -0.0968 0.3700 -5.4424 17.0203
2947.0000 0.0572 -0.0968 0.6450 -5.4360 18.3473
2947.0000 0.0572 -0.0968 0.9200 -5.4413 19.1740
2948.0000 0.0572 -0.0925 0.3700 -5.5529 16.3829
2948.0000 0.0572 -0.0925 0.6450 -5.5453 17.7279
2948.0000 0.0572 -0.0925 0.9200 -5.5505 18.5591
2949.0000 0.0572 -0.0882 0.3700 -5.6633 15.7410
2949.0000 0.0572 -0.0882 0.6450 -5.6544 17.1044
2949.0000 0.0572 -0.0882 0.9200 -5.6593 17.9403
2950.0000 0.0572 -0.0839 0.3700 -5.7734 15.0946
2950.0000 0.0572 -0.0839 0.6450 -5.7632 16.4769
2950.0000 0.0572 -0.0839 0.9200 -5.7679 17.3176
2951.0000 0.0572 -0.0796 0.3700 -5.8833 14.4437
2951.0000 0.0572 -0.0796 0.6450 -5.8718 15.8453
2951.0000 0.0572 -0.0796 0.9200 -5.8764 16.6911
2952.0000 0.0572 -0.0753 0.3700 -5.9931 13.7881
2952.0000 0.0572 -0.0753 0.6450 -5.9803 15.2098
2952.0000 0.0572 -0.0753 0.9200 -5.9846 16.0608
2953.0000 0.0572 -0.0710 0.3700 -6.1027 13.1281
2953.0000 0.0572 -0.0710 0.6450 -6.0886 14.5704
2953.0000 0.0572 -0.0710 0.9200 -6.0928 15.4268
2954.0000 0.0572 -0.0667 0.3700 -6.2122 12.4636
2954.0000 0.0572 -0.0667 0.6450 -6.1969 13.9271
2954.0000 0.0572 -0.0667 0.9200 -6.2008 14.7891
2955.0000 0.0572 -0.0624 0.3700 -6.3216 11.7945
2955.0000 0.0572 -0.0624 0.6450 -6.3051 13.2798
2955.0000 0.0572 -0.0624 0.9200 -6.3089 14.1476
2956.0000 0.0572 -0.0581 0.3700 -6.4310 11.1209
2956.0000 0.0572 -0.0581 0.6450 -6.4134 12.6286
2956.0000 0.0572 -0.0581 0.9200 -6.4170 13.5023
2957.0000 0.0572 -0.0538 0.3700 -6.5404 10.4427
2957.0000 0.0572 -0.0538 0.6450 -6.5217 11.9734
2957.0000 0.0572 -0.0538 0.9200 -6.5251 12.8532
2958.0000 0.0572 -0.0495 0.3700 -6.6499 9.7598
2958.0000 0.0572 -0.0495 0.6450 -6.6301 11.3141
2958.0000 0.0572 -0.0495 0.9200 -6.6333 12.2002
2959.0000 0.0572 -0.0452 0.3700 -6.7595 9.0722
2959.0000 0.0572 -0.0452 0.6450 -6.7387 10.6506
2959.0000 0.0572 -0.0452 0.9200 -6.7417 11.5433
2960.0000 0.0572 -0.0409 0.3700 -6.8692 8.3797
2960.0000 0.0572 -0.0409 0.6450 -6.8474 9.9828
2960.0000 0.0572 -0.0409 0.9200 -6.8503 10.8822
2961.0000 0.0572 -0.0366 0.3700 -6.9792 7.6822
2961.0000 0.0572 -0.0366 0.6450 -6.9564 9.3106
2961.0000 0.0572 -0.0366 0.9200 -6.9592 10.2169
2962.0000 0.0572 -0.0323 0.3700 -7.0893 6.9795
2962.0000 0.0572 -0.0323 0.6450 -7.0656 8.6338
2962.0000 0.0572 -0.0323 0.9200 -7.0683 9.5472
2963.0000 0.0572 -0.0280 0.3700 -7.1997 6.2716
2963.0000 0.0572 -0.0280 0.6450 -7.1752 7.9523
2963.0000 0.0572 -0.0280 0.9200 -7.1777 8.8729
2964.0000 0.0572 -0.0237 0.3700 -7.3104 5.5581
2964.0000 0.0572 -0.0237 0.6450 -7.2851 7.2658
2964.0000 0.0572 -0.0237 0.9200 -7.2874 8.1940
2965.0000 0.0572 -0.0194 0.3700 -7.4215 4.8390
2965.0000 0.0572 -0.0194 0.6450 -7.3954 6.5743
2965.0000 0.0572 -0.0194 0.9200 -7.3976 7.5102
2966.0000 0.0572 -0.0151 0.3700 -7.5329 4.1140
2966.0000 0.0572 -0.0151 0.6450 -7.5060 5.8775
2966.0000 0.0572 -0.0151 0.9200 -7.5081 6.8212
2967.0000 0.0572 -0.0108 0.3700 -7.6447 3.3828
2967.0000 0.0572 -0.0108 0.6450 -7.6172 5.1751
2967.0000 0.0572 -0.0108 0.9200 -7.6192 6.1270
2968.0000 0.0572 -0.0065 0.3700 -7.7569 2.6453
2968.0000 0.0572 -0.0065 0.6450 -7.7287 4.4670
2968.0000 0.0572 -0.0065 0.9200 -7.7306 5.4272
2969.0000 0.0572 -0.0022 0.3700 -7.8695 1.9011
2969.0000 0.0572 -0.0022 0.6450 -7.8408 3.7528
2969.0000 0.0572 -0.0022 0.9200 -7.8426 4.7216
2970.0000 0.0572 0.0022 0.3700 -7.9827 1.1501
2970.0000 0.0572 0.0022 0.6450 -7.9535 3.0324
2970.0000 0.0572 0.0022 0.9200 -7.9552 4.0101
2971.0000 0.0572 0.0065 0.3700 -8.0963 0.3918
2971.0000 0.0572 0.0065 0.6450 -8.0666 2.3055
2971.0000 0.0572 0.0065 0.9200 -8.0683 3.2922
2972.0000 0.0572 0.0108 0.3700 -8.2104 -0.3739
2972.0000 0.0572 0.0108 0.6450 -8.1804 1.5718
2972.0000 0.0572 0.0108 0.9200 -8.1820 2.5678
2973.0000 0.0572 0.0151 0.3700 -8.3251 -1.1474
2973.0000 0.0572 0.0151 0.6450 -8.2947 0.8309
2973.0000 0.0572 0.0151 0.9200 -8.2963 1.8365
2974.0000 0.0572 0.0194 0.3700 -8.4403 -1.9291
2974.0000 0.0572 0.0194 0.6450 -8.4097 0.0827
2974.0000 0.0572 0.0194 0.9200 -8.4112 1.0981
2975.0000 0.0572 0.0237 0.3700 -8.5561 -2.7192
2975.0000 0.0572 0.0237 0.6450 -8.5253 -0.6733
2975.0000 0.0572 0.0237 0.9200 -8.5268 0.3522
2976.0000 0.0572 0.0280 0.3700 -8.6724 -3.5180
2976.0000 0.0572 0.0280 0.6450 -8.6416 -1.4373
2976.0000 0.0572 0.0280 0.9200 -8.6431 -0.4014
2977.0000 0.0572 0.0323 0.3700 -8.7893 -4.3261
2977.0000 0.0572 0.0323 0.6450 -8.7585 -2.2096
2977.0000 0.0572 0.0323 0.9200 -8.7601 -1.1630
2978.0000 0.0572 0.0366 0.3700 -8.9067 -5.1436
2978.0000 0.0572 0.0366 0.6450 -8.8761 -2.9907
2978.0000 0.0572 0.0366 0.9200 -8.8777 -1.9331
2979.0000 0.0572 0.0409 0.3700 -9.0247 -5.9710
2979.0000 0.0572 0.0409 0.6450 -8.9944 -3.7809
2979.0000 0.0572 0.0409 0.9200 -8.9961 -2.7120
2980.0000 0.0572 0.0452 0.3700 -9.1431 -6.8086
2980.0000 0.0572 0.0452 0.6450 -9.1133 -4.5805
2980.0000 0.0572 0.0452 0.9200 -9.1151 -3.4999
2981.0000 0.0572 0.0495 0.3700 -9.2621 -7.6569
2981.0000 0.0572 0.0495 0.6450 -9.2329 -5.3898
2981.0000 0.0572 0.0495 0.9200 -9.2349 -4.2974
2982.0000 0.0572 0.0538 0.3700 -9.3815 -8.5161
2982.0000 0.0572 0.0538 0.6450 -9.3532 -6.2094
2982.0000 0.0572 0.0538 0.9200 -9.3554 -5.1046
2983.0000 0.0572 0.0581 0.3700 -9.5013 -9.3868
2983.0000 0.0572 0.0581 0.6450 -9.4741 -7.0395
2983.0000 0.0572 0.0581 0.9200 -9.4766 -5.9221
2984.0000 0.0572 0.0624 0.3700 -9.6215 -10.2692
2984.0000 0.0572 0.0624 0.6450 -9.5956 -7.8805
2984.0000 0.0572 0.0624 0.9200 -9.5984 -6.7501
2985.0000 0.0572 0.0667 0.3700 -9.7420 -11.1637
2985.0000 0.0572 0.0667 0.6450 -9.7177 -8.7328
2985.0000 0.0572 0.0667 0.9200 -9.7209 -7.5891
2986.0000 0.0572 0.0710 0.3700 -9.8626 -12.0707
2986.0000 0.0572 0.0710 0.6450 -9.8403 -9.5968
2986.0000 0.0572 0.0710 0.9200 -9.8440 -8.4394
2987.0000 0.0572 0.0753 0.3700 -9.9834 -12.9906
2987.0000 0.0572 0.0753 0.6450 -9.9634 -10.4729
2987.0000 0.0572 0.0753 0.9200 -9.9676 -9.3014
2988.0000 0.0572 0.0796 0.3700 -10.1041 -13.9237
2988.0000 0.0572 0.0796 0.6450 -10.0868 -11.3613
2988.0000 0.0572 0.0796 0.9200 -10.0918 -10.1755
2989.0000 0.0572 0.0839 0.3700 -10.2248 -14.8704
2989.0000 0.0572 0.0839 0.6450 -10.2107 -12.2626
2989.0000 0.0572 0.0839 0.9200 -10.2164 -11.0620
2990.0000 0.0572 0.0882 0.3700 -10.3452 -15.8309
2990.0000 0.0572 0.0882 0.6450 -10.3347 -13.1769
2990.0000 0.0572 0.0882 0.9200 -10.3414 -11.9613
2991.0000 0.0572 0.0925 0.3700 -10.4652 -16.8057
2991.0000 0.0572 0.0925 0.6450 -10.4589 -14.1047
2991.0000 0.0572 0.0925 0.9200 -10.4667 -12.8737
2992.0000 0.0572 0.0968 0.3700 -10.5847 -17.7952
2992.0000 0.0572 0.0968 0.6450 -10.5831 -15.0464
2992.0000 0.0572 0.0968 0.9200 -10.5923 -13.7996
2993.0000 0.0572 0.1011 0.3700 -10.7037 -18.7998
2993.0000 0.0572 0.1011 0.6450 -10.7074 -16.0023
2993.0000 0.0572 0.1011 0.9200 -10.7179 -14.7395
2994.0000 0.0572 0.1054 0.3700 -10.8256 -19.8255
2994.0000 0.0572 0.1054 0.6450 -10.8315 -16.9730
2994.0000 0.0572 0.1054 0.9200 -10.8438 -15.6938
2995.0000 0.0572 0.1097 0.3700 -10.9589 -20.8873
2995.0000 0.0572 0.1097 0.6450 -10.9556 -17.9590
2995.0000 0.0572 0.1097 0.9200 -10.9697 -16.6631
2996.0000 0.0572 0.1140 0.3700 -11.1146 -22.0214
2996.0000 0.0572 0.1140 0.6450 -11.0798 -18.9614
2996.0000 0.0572 0.1140 0.9200 -11.0959 -17.6482
2997.0000 0.0572 0.1183 0.3700 0.0000 0.0000
2997.0000 0.0572 0.1183 0.6450 -11.2096 -19.9834
2997.0000 0.0572 0.1183 0.9200 -11.2226 -18.6506
2998.0000 0.0572 0.1226 0.3700 0.0000 0.0000
2998.0000 0.0572 0.1226 0.6450 -11.3503 -21.0437
2998.0000 0.0572 0.1226 0.9200 -11.3521 -19.6698
2999.0000 0.0572 0.1269 0.3700 0.0000 0.0000
2999.0000 0.0572 0.1269 0.6450 0.0000 0.0000
2999.0000 0.0572 0.1269 0.9200 -11.4926 -20.7273
3000.0000 0.0572 0.1312 0.3700 0.0000 0.0000
3000.0000 0.0572 0.1312 0.6450 0.0000 0.0000
3000.0000 0.0572 0.1312 0.9200 0.0000 0.0000
3001.0000 0.0609 -0.1247 0.3700 -5.2453 21.1309
3001.0000 0.0609 -0.1247 0.6450 -5.2488 22.3635
3001.0000 0.0609 -0.1247 0.9200 -5.2599 23.1812
3002.0000 0.0609 -0.1204 0.3700 -5.3576 20.5261
3002.0000 0.0609 -0.1204 0.6450 -5.3580 21.7638
3002.0000 0.0609 -0.1204 0.9200 -5.3691 22.5826
3003.0000 0.0609 -0.1161 0.3700 -5.4695 19.9148
3003.0000 0.0609 -0.1161 0.6450 -5.4681 21.1647
3003.0000 0.0609 -0.1161 0.9200 -5.4768 21.9791
3004.0000 0.0609 -0.1118 0.3700 -5.5808 19.2979
3004.0000 0.0609 -0.1118 0.6450 -5.5768 20.5590
3004.0000 0.0609 -0.1118 0.9200 -5.5853 21.3759
3005.0000 0.0609 -0.1075 0.3700 -5.6907 18.6727
3005.0000 0.0609 -0.1075 0.6450 -5.6865 19.9533
3005.0000 0.0609 -0.1075 0.9200 -5.6933 20.7699
3006.0000 0.0609 -0.1032 0.3700 -5.8010 18.0450
3006.0000 0.0609 -0.1032 0.6450 -5.7961 19.3441
3006.0000 0.0609 -0.1032 0.9200 -5.8025 20.1641
3007.0000 0.0609 -0.0989 0.3700 -5.9115 17.4140
3007.0000 0.0609 -0.0989 0.6450 -5.9056 18.7310
3007.0000 0.0609 -0.0989 0.9200 -5.9117 19.5554
3008.0000 0.0609 -0.0946 0.3700 -6.0219 16.7789
3008.0000 0.0609 -0.0946 0.6450 -6.0148 18.1139
3008.0000 0.0609 -0.0946 0.9200 -6.0207 18.9427
3009.0000 0.0609 -0.0903 0.3700 -6.1321 16.1394
3009.0000 0.0609 -0.0903 0.6450 -6.1237 17.4926
3009.0000 0.0609 -0.0903 0.9200 -6.1294 18.3260
3010.0000 0.0609 -0.0860 0.3700 -6.2422 15.4955
3010.0000 0.0609 -0.0860 0.6450 -6.2324 16.8673
3010.0000 0.0609 -0.0860 0.9200 -6.2379 17.7054
3011.0000 0.0609 -0.0817 0.3700 -6.3521 14.8470
3011.0000 0.0609 -0.0817 0.6450 -6.3409 16.2379
3011.0000 0.0609 -0.0817 0.9200 -6.3462 17.0809
3012.0000 0.0609 -0.0774 0.3700 -6.4618 14.1939
3012.0000 0.0609 -0.0774 0.6450 -6.4492 15.6044
3012.0000 0.0609 -0.0774 0.9200 -6.4542 16.4526
3013.0000 0.0609 -0.0731 0.3700 -6.5713 13.5362
3013.0000 0.0609 -0.0731 0.6450 -6.5574 14.9670
3013.0000 0.0609 -0.0731 0.9200 -6.5622 15.8205
3014.0000 0.0609 -0.0688 0.3700 -6.6807 12.8740
3014.0000 0.0609 -0.0688 0.6450 -6.6655 14.3256
3014.0000 0.0609 -0.0688 0.9200 -6.6700 15.1846
3015.0000 0.0609 -0.0645 0.3700 -6.7900 12.2073
3015.0000 0.0609 -0.0645 0.6450 -6.7735 13.6803
3015.0000 0.0609 -0.0645 0.9200 -6.7778 14.5449
3016.0000 0.0609 -0.0602 0.3700 -6.8993 11.5359
